168,07 APR 2020,Amazon CloudWatch Contributer Insights による時系列分析の簡素化 | Amazon Web Services ブログ,複数のロググループとログストリームを検査すると、問題の影響をリアルタイムで分析して診断することが困難になり、時間がかかります。これらの質問に答えるのに役立つデータポイントはすべて、エンジニアがアドホックの測定結果を取得するためにクエリする大量のログに埋もれてしまうことでしょう。または、追跡できるようにカスタムダッシュボードを構築および維持します。 Amazon CloudWatch Contributor Insights は、JSON または Common Log Format (CLF)  のいずれかで構造化ログを分析できます。 構造化されたログデータを JSON 形式で直接 CloudWatch Logs に公開しているデプロイ済みのアプリケーションがあるとします。もう 1 つは、顧客への提供を開始したばかりのバージョンです。Amazon CloudWatch Contributor Insights は、ルールがアクティブになると作成された新しいログデータを処理し、履歴検査を実行しないことに注意してください。古い API バージョンを使用している顧客は常に成功します。以下は、スクリプトを実行して数分後のスナップショットです。シミュレートされた顧客のあるサブセットが新しい v2 API への HTTP POST リクエストで問題を抱えていることがはっきりと確認できます。
169,07 APR 2020,Amazon Redshift の更新 – ra3.4xlarge インスタンス | Amazon Web Services ブログ,クラウドデータウェアハウスサービスとして Amazon Redshift を 7 年以上前にリリースして以来、何万もの顧客がワークロードを構築してきました。私たちは常にお客様のご意見に耳を傾けており、昨年 12 月に、コンピューティングとストレージを別々にスケーリングする機能を備えた第 3 世代の RA3 ノードタイプを発表しました。前世代の DS2 および DC2 ノードではストレージの量が固定されていたため、クラスターにノードを追加してストレージ容量を増やす必要がありました。新しい RA3 ノードを使用すると、ワークロードをサポートするために必要なコンピューティング容量を決定し、ニーズに基づいてストレージの量をスケーリングできます。RA3 ファミリーの最初のメンバーになったのは ra3.16xlarge でした。多くのお客様から、素晴らしいけどワークロードのニーズに必要なレベルを超えているとのご意見がありました。 本日、RA3 ファミリーに小さな新規メンバーである ra3.4xlarge を追加します。 RA3 ノードタイプは AWS Nitro に基づいており、Redshift マネージドストレージのサポートが含まれています。以前は、ストレージ制限が固定されていたため、古いデータを他のストレージにオフロードまたはアーカイブする必要がありました。 Elastic Resize を使用してコンピューティング容量を追加または削除することで、いつでも RA3 クラスターのサイズを変更できます。
170,07 APR 2020,オンラインの方法を使用して、Amazon DocumentDB に移行する | Amazon Web Services ブログ,Amazon DocumentDB (MongoDB 互換) は、MongoDB のワークロードをサポートする高速でスケーラブル、かつ可用性に優れた完全マネージドのドキュメントデータベースサービスです。お客様は、基盤となるインフラストラクチャの管理を気にすることなく、現在ご使用のものと同じ MongoDB 3.6 向けのアプリケーションコード、ドライバー、ツールを、そのまま Amazon DocumentDB 上でワークロードを実行、管理、そしてスケールするのに使えます。ドキュメントデータベースである Amazon DocumentDB は、JSON データの保存、クエリ、およびインデックスを容易にします。 MongoDB から Amazon DocumentDB に移行するには、オフライン、オンライン、ハイブリッドの 3 つの主なアプローチがあります。詳細については、Amazon DocumentDB への移行を参照してください。 この投稿では、オンラインアプローチを使用して、オンプレミス、あるいは EC2 にホストされた自己管理型の MongoDB クラスターを Amazon DocumentDB に移行する方法について説明します。Amazon DocumentDB に移行するには、これらは MongoDB 3.6 との互換性が必要です。 また、移行元の MongoDB クラスター (またはインスタンス) がレプリカセットとして構成されていることを確認します。Amazon DocumentDB インスタンスとコストの詳細については、「Amazon DocumentDB (MongoDB 互換) 料金」をご参照ください。 次のコードは、EC2 インスタンスから Amazon DocumentDB クラスターのインデックスを復元します。
171,07 APR 2020,AWS DataSync と Amazon S3 Glacier を使用してファイルアーカイブやバックアップアーカイブを保護する | Amazon Web Services ブログ,オンプレミスでは、生成されるデータの量が増えるにつれて、ファイルアーカイブやバックアップアーカイブを格納するためにストレージ容量を増やす必要があります。一般的な方法でバックアップを行い、異なる場所に複数のバックアップがある場合、オンプレミスのディスクストレージまたは物理テープアーカイブには大量のコールドデータが存在する可能性があります。オンプレミスにあるデータのコピーすべてを追跡するのは困難で、多くの場合、時間と費用の両方で多大な損失が発生します。 AWS クラウドストレージ は、オンプレミスのバックアップストレージや物理テープアーカイブに代わる強力な代替手段です。たとえば、Amazon S3 Glacier Deep Archive は、99.999999999％ (イレブンナイン) の耐久性を、1 TB あたり月額約 1 USDの価格で提供します。管理するストレージハードウェア、オフサイト持ち出し用のテープ、ハードウェア更新サイクルによる高額な費用などは一切不要になります。また、データ保存用として AWS クラウドストレージサービスの選び方と、Amazon S3 がオンプレミスのファイルとバックアップアーカイブを保護する点で理想的なサービスである理由も説明します。 S3 Glacier と S3 Glacier Deep Archive は、ファイルアーカイブやバックアップアーカイブに適しています。DataSync は、オンプレミスのストレージから変更をコピーします。同時に転送するファイル共有が複数ある場合は、複数のエージェントをデプロイする必要があります。
172,07 APR 2020,DynamoDB の CloudWatch Contributor Insights が一般公開されました | Amazon Web Services ブログ,Amazon DynamoDB では、1 か月あたり数リクエストから 1 秒あたり数百万のリクエストまで、簡単にスケーリングできる完全マネージド型のキーバリューデータベースサービスをお客様に提供しています。DynamoDB は、あらゆる規模で一貫した 1 桁のミリ秒の応答時間を実現することにより、世界最大規模のアプリケーションを複数サポートしています。実質的に無制限のスループットとストレージでアプリケーションを構築できます。DynamoDB グローバルテーブルは、データを複数の AWS リージョンにレプリケートして、グローバルに分散されたアプリケーションのデータにローカルで高速にアクセスできるようにします。マイクロ秒のレイテンシーでさらに高速なアクセスが必要なユースケースでは、DynamoDB Accelerator (DAX) が完全マネージド型のインメモリキャッシュを提供しています。 2019 年 11 月に、Amazon DynamoDB の Amazon CloudWatch Contributer Insights をプレビューとして発表しました。本日、すべての AWS リージョンで一般的にご利用いただけるようになったことをお知らせします。DynamoDB は必要な CloudWatch リソースを自動的に作成してから、グラフの概要ビューを提供します。  Enabled を選択して Confirm をクリックすると、ダッシュボードが表示され、DynamoDB の CloudWatch Contributor Insights がテーブルへのすべてのアクセスを記録します。 この機能は、現在すべての AWS リージョンで一般的にご利用いただけます。
173,06 APR 2020,Amazon WorkSpacesによる在宅勤務のご提案 | Amazon Web Services ブログ,2020 年 3 月 18 日に、Jeff Barr は、Amazon Connect、Amazon WorkSpaces、Amazon Chime といったAWSのサービスを使用して、お客様が在宅勤務を実現する方法を共有しました。同時に、ブログ投稿では、最大50人のユーザーがAmazon WorkSpaces と Amazon WorkDocs 無料で使用できるようにすることを発表しました。 この投稿ではAmazon WorkSpacesのオファーの詳細を共有したいと思います。 Amazon WorkSpaces は、安全なフルマネージド型のDaaS(Desktop-as-a-Service)ソリューションで、わずか数分で Windows または Linux デスクトップ環境をユーザーに提供し、世界中の従業員に数千のデスクトップを提供するために、迅速に拡張できます。 WorkSpaces の新規のお客様は、Amazon WorkSpaces 無料利用枠にサインアップすることで、最大50のWindows スタンダードバンドル WorkSpacesを利用できます。 これらの WorkSpaces は、WorkSpaces 無料利用枠が現在利用可能な AWS リージョンで使用できます。 AWS マネジメントコンソールにログインし、無料利用枠の対象となる WorkSpace を起動すれば、すぐに開始できます。より 詳しい情報が必要な場合は、以下までお問い合わせください。 · 公共部門 — ライブチャット · 全般 — お問い合わせ | ライブチャット お客様ご自身、そしてお客様の職場、ご家族の皆様が安全かつ健康に過ごされている事をお祈り申し上げます。 翻訳は EUC Specialized SAの橋本、平田が担当しました。
174,06 APR 2020,2020年のGameLift – 大型アップデートがプレビューで利用可能に | Amazon Web Services ブログ, Amazon GameLiftを利用することで、開発者はセッションベースのマルチプレイヤーゲーム向けの専用サーバーを、低コストでデプロイ、運用、スケールすることができます。GameLiftはAWSのパワーと信頼性を活用し、世界中のプレイヤーにシームレスなゲームプレイ体験を提供します。本日、ゲーム開発者がGameLiftを採用する際に柔軟性を大幅に向上させられるアップデートをリリースします。現在プレビュー中のGameLift FleetIQ機能を利用すれば、既存のツールを流用し、他のGameLift機能を採用することなく、自分のペースでサーバワークロードをクラウドに移行することが可能になります。既存のオンプレミスでの導入と比較し、最大70%のコスト削減を実現することができます。EC2 スポットインスタンスとGameLift Fleet IQのセッション管理により、既存のゲームや新しいゲームを徐々にクラウドに移行することができます。コスト削減、リードタイム時間短縮、信頼性の高いプレイヤー体験を提供することが期待されます。今回のアップデートにより、開発者は既存のオンプレミスのゲームサーバーのキャパシティに沿って、そのインスタンスをAuto Scaling Groupsにプロビジョニングすることが可能になりました。全体的にシームレスで拡張性の高いプレイヤー体験を提供することができました。もちろん、既存GameLiftの機能（例；FlexMatch、FleetIQ、フリート管理）には、今までと同様の価格設定や条件で利用することができます。
175,06 APR 2020,週刊AWS – 2020/3/30週 | Amazon Web Services ブログ,みなさん、こんにちは。ソリューションアーキテクトの下佐粉です。 今週も週刊AWSをお届けします。 私がアマゾンで働き始めたのは今から5年と少し前なのですが、その時のAWSは全11リージョン(govcloudやLimited previewだった北京を入れた数)で、アベイラビリティゾーン(AZ)の合計は28でした。その後リージョンが世界各地に継続的に追加され、今では22リージョン+大阪ローカルリージョンと2倍になっています。ではAZの合計はどれぐらいに成長したかご存知でしょうか？それは今回の週刊AWSを読んでいただければ分かります：） それでは、先週の主なアップデートについて振り返っていきましょう。  最後に新機能ではないのですが、お知らせを。RDS for PostgreSQLのバージョン9.4の提供終了が近づいてきています。詳しくはこちらのBlogを参照してください。 それでは、また来週！ ソリューションアーキテクト 下佐粉 昭 (twitter – @simosako)。
176,05 APR 2020,AWS 及びオンプレミスリソースに安全にアクセスができる、AWS Client VPNの紹介 | Amazon Web Services ブログ,大小の多くの組織は、内部ネットワークでホストされているリソースへの安全なリモートユーザーアクセスを容易にするために、何らかの形のクライアント仮想プライベートネットワーク（VPN）接続に依存しています。これは、多くの場合、EC2インスタンスでオンプレミスのVPNハードウェアまたはプロビジョニングされたクライアントソフトウェア、VPNインフラストラクチャに依存することを意味しています。これらのクライアントベースのVPNソリューションの管理は、スケーリングと運用の課題をもたらし、継続的な負担となっています。多くの場合、予期しないイベントによって帯域幅と接続要件が急上昇し、VPNの可用性が低下します。 AWS Client VPNは、OpenVPNベースのクライアントを使用して、任意の場所からAWSおよびオンプレミスのリソースに安全にアクセスする機能をお客様に提供するフルマネージドサービスです。このサービスは、ライセンスや追加のインフラストラクチャを取得または管理する必要なく、多くのユーザーにシームレスに拡張されます。 AWSはクライアントVPNのバックエンドインフラストラクチャを管理します。承認規則は、クライアントVPNエンドポイントを介して指定されたネットワークにアクセスできるユーザーのセットを制御します。これで、「Client VPN」ADグループに属するユーザーは、VPNクライアントエンドポイントを介してすべてのトラフィックをルーティングすることが許可されます。単一のVPNクライアントトンネルにより、OpenVPNベースのクライアントを使用して、任意の場所からAWSまたはオンプレミスのリソースにアクセスできます。
177,05 APR 2020,Amazon Chime を利用したリモートワークのベストプラクティス | Amazon Web Services ブログ,COVID-19は、私たちの働き方や学び方など、私たちの生活のほぼすべての側面に影響を与えています。多くの従業員と学生は過去に在宅勤務を経験していないため、在宅中は家族の時間を増やすなどのメリットがあるかもしれませんが、テクノロジー、環境、エチケットのベストプラクティスに注意を払い、最良の結果を得ることが重要です。フルタイムで在宅勤務をしている私として、今日皆さんと共有するいくつかのベストプラクティスを学びました。私は定常的に仕事でAmazon Chimeを使用しているため、これらのベストプラクティスとサービスの機能を組み合わせて、リモートで作業するときに生産性を維持する方法についても併せて説明します。たとえば、対面していなくても、チームや顧客とのつながりを感じるにはビデオが非常に役立ちます。ニュートラルな色で、気を散らすものは何もないことが最善です。 優れたヘッドセットを使用することにはいくつかの利点があります。考えるべきことは、作業中にインターネット帯域幅を誰がどのように使用しているかです。プレゼンターを変更しても、会議の主催者が介入する必要がないため、時間を節約できます。 多くの学校が閉鎖されているため、自宅にいるのは同僚だけではありません。
178,05 APR 2020,AWS Storage Gateway が、File Gateway 監査ログを追加 | Amazon Web Services ブログ,﻿ 顧客がクラウドサービスの使用を拡大するにつれて、多くの場合、セキュリティとコンプライアンスのプロセスを既存のエンタープライズ要件に合わせる必要があります。オンプレミスストレージとクラウドストレージの両方を含むハイブリッドクラウドストレージ環境では、顧客がデータに関連するユーザーアクティビティをモニタリングするのが困難な場合があります。これは、特にデータがオンプレミスのデータセンターからクラウドに移動する場合に当てはまります。多くのお客様の場合、必ずオンプレミスのままでアプリケーションをサポートするためのハイブリッドストレージ要件があるので、File Gateway は無制限のクラウドストレージへのオンプレミスアクセスを提供します。 File Gateway は、オンプレミスアプリケーションに、標準の SMB および NFS ストレージプロトコルを使用して、クラウドストレージへのファイルベースのキャッシュアクセスを事実上無制限で提供します。File Gateway は、Amazon Simple Storage Service (Amazon S3) オブジェクトストレージへのファイルプロトコルアクセスを必要とするオンプレミスおよび Amazon EC2 ベースのアプリケーションで使用できます。さらに、監査ログは、Amazon CloudWatch または Amazon S3 からサードパーティーのセキュリティ情報およびイベント管理 (SIEM) アプリケーションにエクスポートできます。 ファイルアクセスの問題を追跡するのは、手間と時間がかかる場合があります。File Gateway 監査ログは、環境問題をトラブルシューティングするときに使用できる別のツールを提供します。File Gateway 監査ログは、AWS Storage Gateway が利用可能なすべてのリージョンで有効にできます。
179,05 APR 2020,Bottlerocket: 特定目的のコンテナオペレーティングシステム | Amazon Web Services ブログ,2020 年 3 月 10 日、Linux コンテナをホストするために設計された新しい特定目的オペレーティングシステムである Bottlerocket を導入しました。この記事では、当社が掲げたいくつかの目標、その過程で行ったエンジニアリングの選択、OS が今後も進化し続けるというビジョンについて説明します。 2014 年に、Linux コンテナのオーケストレーションサービスである Amazon Elastic Container Service (ECS) を開始しました。サービスとともに、事前設定済みでコンテナをホストするためにすぐに使用できるオペレーティングシステム、Amazon ECS に最適化された AMI を立ち上げました。この AMI は、ECS 向けに 2 つの方法で最適化されました。まず、ECS で Docker コンテナを実行するために必要なすべてのソフトウェアがインストールされており、起動するとすぐに準備が整います。ただし、この AMI は依然として、コンテナの外で従来のソフトウェアアプリケーションを実行するために設計された汎用オペレーティングシステムに基づいていました。Kubernetes ポッドをホストするための事前設定済みですぐに使用できるオペレーティングシステムとして、Amazon EKS に最適化された AMI がそれです。 設定の中には、Bottlerocket が自ら生成する方法を知っているものもいくつかあります。Bottlerocket は明確に定義された方法で動作し、その動作を変更するための設定があります。
180,05 APR 2020,新機能 – AWS Organizations での AWS IAM Access Analyzer 使用 | Amazon Web Services ブログ,当社は、昨年の re:Invent 2019 において、AWS Identity and Access Management (IAM) Access Analyzerを発表しました。これは、付与されたアクセス権限の分析に Amazon Simple Storage Service (S3) バケット、IAM ロール、AWS Key Management Service (KMS) キー、AWS Lambda 関数、そして Amazon Simple Queue Service (SQS) キューでのポリシーを使うことで、リソースへのアクセスが可能なユーザーを特定するための機能です。 AWS IAM Access Analyzer では、自動推論を使用します。これは、リソースポリシーが権限を付与した可能性のあるすべてのアクセスパスを特定するために、数学的ロジックと推論を応用するものです。これらの分析の結果は証明可能セキュリティと呼ばれます。これは、クラウドでのセキュリティに、より高度な保証を与えます。つまり、その組織内のすべてのアカウントに、AWS リソースのアクセスのための信頼性があるものとみなされます。  Access Analyzer は、それが作成されたリージョンに固有のものとなります。また、個別のアカウントにおいては、そのアカウント外からアクセス可能なリソースを特定するための Analyzer が作成できます。EventBridge を使用して、IAM Access Analyzer 解析結果のモニタリングをすることができます。
181,05 APR 2020,Amazon Detective – 迅速なセキュリティ調査と分析 | Amazon Web Services ブログ,私はほぼ 5 年前、機密の API 使用時に AWS CloudTrail データを自動的に分析してアラートを生成するソリューションについてブログを書きました。これは、セキュリティ分析と自動化のためのシンプルで基本的なソリューションでした。けれども、要求水準の高い AWS のお客様は複数の AWS アカウントを持ち、複数のソースからデータを収集しています。そのため、正規表現に基づく簡単な検索では、疑わしいセキュリティ関連イベントの詳細な分析を行うには不十分です。差し当たり、セキュリティの問題 (資格情報の侵害やリソースへの不正アクセスなど) が検出されると、セキュリティアナリストは複数のデータログをクロス分析して、問題の根本原因と環境への影響を理解しようとします。「これは正常か?」といった基本的な質問に答えるには、熟練したデータエンジニアが必要です。以下の例では、Guard Duty が、調査対象にした不正アクセスについて報告しています。これにより、AWS 環境全体の行動パターンとつながりを簡単に確認できます。結果を分析するすべての AWS リージョンでサービスをアクティブ化します。すべてのデータは、それが生成される AWS リージョンで処理されます。
182,05 APR 2020,新規開設 – AWS カナダ (中部) リージョンで 3 番目のアベイラビリティーゾーン | Amazon Web Services ブログ,﻿ EC2 インスタンスを開始するとき、または S3 バケットにデータを保存するとき、AWS リージョンが何であるかをあまり気にかけない向きもあります。現在、世界中に 22 か所あるリージョンはグローバルマップでは点のように見えますが、アプリケーションを実行し、高可用性とフォールトトレランスを備えたデータを格納できるように設計されています。実際、各リージョンは複数のデータセンターで構成されており、地理的にはアベイラビリティーゾーン (AZ) と呼ばれる場所に分けられています。 カナダのお客様をサポートするために、本日 AWS カナダ (中部) リージョンに 3 番目の AZ を追加したことをお知らせいたします。  この 3 番目の AZ は、スケーラブルかつフォールトトレラントで可用性の高いアプリケーションを設計する柔軟性をお客様に提供し、カナダでの AWS のサービスを強化します。 3 年前の 2016 年 12 月にカナダ (中部) リージョンをオープンしました。この 3 番目の AZ を導入することで、利用可能なサービスの数が 3 倍以上になります。 このリージョンのお客様にサービスを提供するために、カナダに新しい AZ を導入できることを嬉しく思います。 在宅医療技術企業である AlayaCare は、規制要件を満たすために国内のデータセンターを必要としています。ここでは、長年にわたって学んできたことを共有しています。
183,05 APR 2020,Amazon SageMaker Neo と Amazon Elastic Inference を使用してパフォーマンスを向上させ、MXNet 推論のコストを削減する | Amazon Web Services ブログ,﻿ 本番環境でディープラーニングモデルを実行する場合、インフラストラクチャコストとモデルレイテンシーのバランスを常に考えることが重要です。re:Invent 2018 で、AWS は Amazon SageMaker Neo と Amazon Elastic Inference を導入しました。これらは、ディープラーニングのモデルの作成をより効率的にする 2 つのサービスです。 ほとんどのディープラーニングアプリケーションでは、トレーニング済みのモデルを使用した予測 (これは推論と呼ばれるプロセスです) が、2 つの要因により、アプリケーションの計算コストの 90% を占める可能性があります。まず、スタンドアロン GPU インスタンスはモデルのトレーニング用に設計されており、通常、推論のためにサイズが大きくなっています。ピーク負荷時でも、GPU のコンピューティングキャパシティは十分に活用されていない可能性があります。Amazon EC2 Auto Scaling グループを使用すると、Elastic Inference アクセラレータ (EIA) を簡単にスケーリングできます。  レイテンシーのみに基づくと、G4 の SageMaker Neo が明らかに優れており、平均レイテンシーは 2.7 秒で最低でした。ただし、コストも評価する場合、推奨されるオプションはエンドポイントの使用方法によって異なります。それでも、可能な限り SageMaker Neo を接続することは、レイテンシーを削減するための賢明な選択であり、GPU には CPU インスタンスよりも大きなメリットがあります。
184,05 APR 2020,PostgreSQL 12 – いくつかの新機能のご紹介 | Amazon Web Services ブログ,﻿ PostgreSQL コミュニティは毎年、PostgreSQL 12 のメジャーリリースを一貫して続けています。PostgreSQL 12 は、JSON データをクエリする新しい方法、インデックスの拡張、パーティション化されたテーブルでのパフォーマンスの向上などの機能を導入し、すでに堅牢な機能の管理を簡素化しながら、新たに開発する機会を設けています。 この記事では、PostgreSQL 12 の素晴らしい新機能のいくつかを詳しく見ていきます。それらを既存の開発および運用プラクティスに組み込む方法を探っていきます。これらの機能の一部は透過的で、PostgreSQL 12 にアップグレードするだけでご利用いただけます。他の部分については、ご利用いただくには既存のアプリケーションまたはプロセスへの変更を加えていただく必要があります。これらの新機能の利点を取り上げ、さらにこのような機能を既存のアプリケーションに適応させる方法の例をご紹介します。PostgreSQL 12 では、外部キー制約がそれらを参照する機能が導入されています。この機能は PostgreSQL 11 で最初に導入され、PostgreSQL コミュニティのデフォルトでこの機能がオンになっています。PostgreSQL 12 では、このパラメータが制御するこれらの状況に対処する新機能が導入されています。
185,05 APR 2020,Amazon SageMaker Debugger と Amazon SageMaker Experiments による機械学習モデルのプルーニング | Amazon Web Services ブログ,﻿ 過去 10 年間、ディープラーニングは、コンピュータービジョンや自然言語処理など、さまざまな分野を進歩させてきました。最先端のモデルは、画像分類などのタスクで人間に近いパフォーマンスを実現しています。ディープニューラルネットワークでこれが実現できるのは、大規模なトレーニングデータセットでトレーニングする数百万のパラメータで構成されているためです。このようなモデルを最初からトレーニングすることは、計算量が多く、数時間、数日、はたまた数週間かかることもあります。 通常、データサイエンティストは転移学習を実行します。 エッジでの機械学習 (ML) のコンテキストでは、小さなモデルを持つことが不可欠です。 構造化されたプルーニングは、多くの畳み込み層で通常構成されるコンピュータビジョンモデルに特に関わっています。ResNet はバッチノルムレイヤーで構成されているため、平均と分散を実行するバッチノルム統計も保存します。 これで、Amazon SageMaker を使用して ResNet18 モデルをトレーニングする準備が整いました。  当初、モデルは 1100 万個のパラメータで構成されていました。
186,05 APR 2020,Autodesk が、Amazon SageMaker Debugger で Fusion 360 の視覚的類似性検索モデルを最適化 | Amazon Web Services ブログ,﻿ この記事は、Autodesk の機械学習エンジニアである Alexander Carlson が共同執筆したものです。 Autodesk は、数年前にプライベートデータセンターから AWS のサービスにワークロードを移動したことからデジタルトランスフォーメーションの旅を始めました。デジタルトランスフォーメーションの利点は、ジェネレーティブデザインで明らかになります。これは、クラウドコンピューティングを使用して、人間が行える範囲を超えてデザインの探索を推し進める新しいテクノロジーです。ジェネレーティブデザインを使用すると、特定の制約 (材料、重量、コスト、製造方法など) に基づいて一連の高性能デザインオプションをすばやく生成できます。ジェネレーティブデザインには、製造業を (良い方向へ) 淘汰する可能性があります。Autodesk は、Amazon SageMaker を使用して、ジェネレーディブデザインにより数時間または数日ではなく 1 時間で数百のシミュレーションを実行できるようにスケーリングしました。減少しない損失は、次のことを示している可能性があります。  Autodesk チームは、SageMaker Debugger を使用することにより、次の利点を実現しました。 Alexander Carlson は、Autodesk の Fusion 360 機械学習チームで働く機械学習エンジニアです。
187,05 APR 2020,EMR 6.0.0 での Hive LLAP の使用で 2 倍速くなる Apache Hive | Amazon Web Services ブログ,﻿ お客様は、Amazon S3 に保存されたペタバイト規模のデータへの SQL ベースのアクセスを提供するために Amazon EMR で Apache Hive を使用します。Amazon EMR 6.0.0 には Hive LLAP のサポートが追加され、EMR 5.29 よりも 2 倍速い平均パフォーマンスに加えて、個々の Hive TPC-DS クエリでも最大 10 倍の向上を実現します。この記事では、Hive LLAP を有効化する方法を紹介し、TPC-DS ベンチマークからのクエリを使用して観測したパフォーマンス向上について説明します。 以下のグラフは、70 個の TPC-DS クエリの合計実行時間として測定されたパフォーマンス向上を示しています。  以下のグラフは、70 個の TPC-DS クエリの相乗平均として測定されたパフォーマンス向上を示しています。これらのデーモンは EMR クラスターのコアノードとタスクノードで実行され、データとメタデータをキャッシュします。 以下のグラフは、50 個の TPC-DS クエリの合計実行時間として測定されたパフォーマンス向上を示しています。実行時間は LLAP を使用する Amazon EMR 6.0.0 のほうが良く (短時間に) なっています。  以下のグラフは、50 個の TPC-DS クエリの相乗平均として測定されたパフォーマンス向上を示しています。実行時間は LLAP を使用する Amazon EMR 6.0.0 のほうが良く (短時間に) なっています。
188,05 APR 2020,Amazon SageMaker 強化学習と Amazon EKS を使用して、プレイヤーの待機時間を短縮し、コンピューティング割り当てのサイズを適切に設定する | Amazon Web Services ブログ,﻿ マルチプレイヤーゲームのパブリッシャーは、オンラインゲームを起動または維持するときに、リソースを過剰にプロビジョニングするか、手動でコンピューティング割り当てを管理して、プレイヤーの待機時間を短くする必要があることがよくあります。コンピューティング割り当てのモニタリングと制御に役立つツールを開発、設定、デプロイする必要があります。この記事では、プレイヤーが待機する時間とオーバープロビジョニングを計算する時間の両方を簡単に短縮できる新しい機械学習 (ML) ベースのツールである GameServer Autopilot について説明します。GameServer Autopilot は、手動設定の決定を排除し、人為的エラーが発生する機会を減らします。 GameServer Autopilot の初期バージョンでは、線形回帰を使用して必要なコンピューティング能力を推定していました。詳細については、YouTube で機械学習によるゲームサーバーの自動スケーリングをご覧ください。さらに、プレイヤーの使用パターンに応じてリソースを割り当てることを学習する ML システムについて説明します。  割り当てられたゲームサーバーの数は、プレイヤーがマルチプレイヤーゲームセッションに参加または退出するときにスケーリングする必要があります。この記事では、ゲームサーバーのオートパイロットがどのようにトレーニングとデプロイのフェーズを組み合わせることができる安全なオートスケーラーになるかについて後で説明します。本番環境の設定では、API キーを使用してアクセスを制限する必要があります。
189,05 APR 2020,AWS DeepComposer – 新機能付きで一般提供開始 | Amazon Web Services ブログ,﻿ AWS DeepComposer は、機械学習を始めるための独創的な方法で、AWS re:Invent 2019 のプレビューでローンチされました。本日、すべての AWS ユーザーが DeepComposer を利用できるようになり、新しい機能で拡張されたことをお知らせできることを大変嬉しく思います。 AWS DeepComposer 入門 AWS DeepComposer を初めて使用する場合は、以下の手順に従ってください。  次に、生成 AI をさらに簡単に使用開始できるようにする新機能を見てみましょう。 ラーニングカプセル DeepComposer は、既存のデータセットから新しいサンプルを生成するために特別に構築されたニューラルネットワークアーキテクチャである Generative Adversarial Networks (別名 GAN、研究論文) を利用しています。GAN は、2 つの異なるニューラルネットワークを互いに対比させて、サンプル入力に基づいてオリジナルのデジタル作品を生成します。 コンソール内トレーニング 機械学習コードを 1 行も記述せずに、DeepComposer コンソールで独自の生成モデルをトレーニングできるようになりました。 まず、GAN アーキテクチャを以下から選択します。  約 8 時間後、モデルがトレーニングされ、それを使用してコンポジションを生成できます。  開始方法 AWS DeepComposer は現在、米国東部 (バージニア北部) リージョンでご利用いただけます。
190,05 APR 2020,機械学習モデルをサーバーレス API としてデプロイ | Amazon Web Services ブログ,﻿ 機械学習 (ML) のプラクティショナーは、データの収集、アルゴリズムの設計、実験の実行を行い、結果を評価します。機械学習モデルを作成した後は、費用対効果の高いスケールで予測を提供するといった別の問題に直面します。 サーバーレステクノロジーを使用すると、基盤となるインフラストラクチャの管理方法を気にすることなく、モデル予測を提供できます。AWS Lambda などのサービスは、コードの実行時間に対してのみ請求されるため、大幅なコスト削減が可能になります。レイテンシーとメモリの要件に応じて、機械学習モデルを簡単にデプロイするには AWS Lambda が最適です。この記事では、機械学習モデルをサーバーレス API としてエンドユーザーに簡単に公開する方法の例を示します。 このソリューションを実装するには、次のサービスにアクセスできる AWS アカウントが必要です。この例は、多くの組み込み Amazon SageMaker アルゴリズムによって作成されたカスタム機械学習モデルまたはアーティファクトをデプロイするための開始点として使用できます。これにより、予測を提供するための簡単かつスケーラブルで費用対効果の高い方法を提供することで、機械学習モデルの構築に専念できます。 Anders Christiansen は AWS プロフェッショナルサービスのデータサイエンティストであり、お客様がビジネスに機械学習ソリューションを実装するよう支援しています。
191,03 APR 2020,[AWS Black Belt Online Seminar] AWS Elemental MediaConvert 資料及び QA 公開 | Amazon Web Services ブログ,先日 (2020/03/31) 開催しました AWS Black Belt Online Seminar「AWS Elemental MediaConvert」の資料を公開しました。当日、参加者の皆様から頂いた QA の一部についても共有しております。     AWS クラウドサービス活用資料集（すべての過去資料が閲覧できます） Q. トランスコードにおいて Amazon Elastic Transcoder との使い分けというか立ち位置はどう捉えたらいいでしょうか？Elemental のチェーンを利用するか、単体でトランスコードするかでしょうか？ A. Elastic Transcoder の機能は一部（※）を除き、MediaConvert でもサポートしています。機能追加も MediaConvert 中心ですので、新規もしくは既存でも下記以外のケースでは MediaConvert の利用をご検討ください。 ※現時点で Elastic Transcoder でのみ利用可能な機能： こちらの Blog もあわせてご確認ください。 How to Migrate Workflows from Amazon Elastic Transcoder to AWS Elemental MediaConvert また、価格についても MediaConvert は安価となっています。 — 直近で以下を予定しています。 皆様のご参加をお待ちしております。 ※5月の特別企画：AWSエキスパートがチャットでQ&amp;A対応をいたします。配信当日は Q&amp;A ができます。
